country,country_id,unit_id,year,ets_coverage,treat_post,ets_country,emissions,gdp,log_gdp,log_gdp_2,n_na_years_within_unit,min_year_country_treat,max_year_country_treat,log_emissions
Slovenia,28,Slovenia_Regulated,2002,Regulated,0,0,56976.2261397292,34509226037,24.264492546595324,588.76559854378,0,1995,2021,10.950389374544525
Slovenia,28,Slovenia_Unregulated,2002,Unregulated,0,0,5466.5073089357375,34509226037,24.264492546595324,588.76559854378,0,1995,2021,8.60639517391485
Slovenia,28,Slovenia_Regulated,2003,Regulated,0,0,54520.68660415265,35530788950,24.293665451911536,590.1821810894002,0,1995,2021,10.906335479350991
Slovenia,28,Slovenia_Unregulated,2003,Unregulated,0,0,5022.039730292479,35530788950,24.293665451911536,590.1821810894002,0,1995,2021,8.521591450935237
Slovenia,28,Slovenia_Regulated,2004,Regulated,0,0,45926.808775948724,37079644536,24.336333991190347,592.2571521307667,0,1995,2021,10.734804294739394
Slovenia,28,Slovenia_Unregulated,2004,Unregulated,0,0,4362.88086579336,37079644536,24.336333991190347,592.2571521307667,0,1995,2021,8.380887867179721
Slovenia,28,Slovenia_Regulated,2005,Regulated,1,1,36119.09832905118,38487919291,24.373610244350093,594.0728763434878,0,1995,2021,10.494577044014772
Slovenia,28,Slovenia_Unregulated,2005,Unregulated,0,1,3364.873951275927,38487919291,24.373610244350093,594.0728763434878,0,1995,2021,8.12114578261822
Slovenia,28,Slovenia_Regulated,2006,Regulated,1,1,13440.849346692656,40699587892,24.42948380384001,596.7996789220814,0,1995,2021,9.506053807518835
Slovenia,28,Slovenia_Unregulated,2006,Unregulated,0,1,3205.7681435328413,40699587892,24.42948380384001,596.7996789220814,0,1995,2021,8.072707011007477
Slovenia,28,Slovenia_Regulated,2007,Regulated,1,1,11878.104053895191,43540484554,24.496957021629793,600.1009033195772,0,1995,2021,9.382451988757605
Slovenia,28,Slovenia_Unregulated,2007,Unregulated,0,1,2242.385688088694,43540484554,24.496957021629793,600.1009033195772,0,1995,2021,7.715295617422386
Slovenia,28,Slovenia_Regulated,2008,Regulated,1,1,10136.056841090905,45068686557,24.531453530934552,601.7922123404013,0,1995,2021,9.223854329827684
Slovenia,28,Slovenia_Unregulated,2008,Unregulated,0,1,1632.9783861405322,45068686557,24.531453530934552,601.7922123404013,0,1995,2021,7.39816085720653
Slovenia,28,Slovenia_Regulated,2009,Regulated,1,1,8579.882841424926,41666704789,24.452968200516185,597.9476538154557,0,1995,2021,9.0571755375432
Slovenia,28,Slovenia_Unregulated,2009,Unregulated,0,1,1379.5702609679124,41666704789,24.452968200516185,597.9476538154557,0,1995,2021,7.2295273245589
Slovenia,28,Slovenia_Regulated,2010,Regulated,1,1,8945.190154621627,42226600498,24.466316202959828,598.6006285432146,0,1995,2021,9.098871253919397
Slovenia,28,Slovenia_Unregulated,2010,Unregulated,0,1,1362.7067942889532,42226600498,24.466316202959828,598.6006285432146,0,1995,2021,7.217228290645564
Slovenia,28,Slovenia_Regulated,2011,Regulated,1,1,10135.572219895195,42590309919,24.474892597657124,599.0203676668515,0,1995,2021,9.223806517074763
Slovenia,28,Slovenia_Unregulated,2011,Unregulated,0,1,1151.7141526486805,42590309919,24.474892597657124,599.0203676668515,0,1995,2021,7.0490066790847985
Slovenia,28,Slovenia_Regulated,2012,Regulated,1,1,9547.181611737498,41466164772,24.448143624941,597.7117267057432,0,1995,2021,9.164001270728747
Slovenia,28,Slovenia_Unregulated,2012,Unregulated,0,1,986.8743618052147,41466164772,24.448143624941,597.7117267057432,0,1995,2021,6.894542738327204
Slovenia,28,Slovenia_Regulated,2013,Regulated,1,1,8787.11422980385,41039360682,24.437797459763612,597.2059446844288,0,1995,2021,9.081041635275218
Slovenia,28,Slovenia_Unregulated,2013,Unregulated,0,1,949.3075220812881,41039360682,24.437797459763612,597.2059446844288,0,1995,2021,6.855732794675266
Slovenia,28,Slovenia_Regulated,2014,Regulated,1,1,7073.578543136044,42175395369,24.465102839821757,598.5412569630546,0,1995,2021,8.864121789694844
Slovenia,28,Slovenia_Unregulated,2014,Unregulated,0,1,771.7234276219415,42175395369,24.465102839821757,598.5412569630546,0,1995,2021,6.648626231460623
Slovenia,28,Slovenia_Regulated,2015,Regulated,1,1,4817.003497949498,43107506024,24.486962972582216,599.6113556206125,0,1995,2021,8.479907332797593
Slovenia,28,Slovenia_Unregulated,2015,Unregulated,0,1,793.3290873740402,43107506024,24.486962972582216,599.6113556206125,0,1995,2021,6.676238125933559
Slovenia,28,Slovenia_Regulated,2016,Regulated,1,1,4013.9584733325173,44483434041,24.518382688067824,601.151089638544,0,1995,2021,8.297533183845001
Slovenia,28,Slovenia_Unregulated,2016,Unregulated,0,1,779.4666273800801,44483434041,24.518382688067824,601.151089638544,0,1995,2021,6.658609874727044
Slovenia,28,Slovenia_Regulated,2017,Regulated,1,1,4372.73061901886,46625480708,24.565413024948395,603.4595170863042,0,1995,2021,8.383142948559378
Slovenia,28,Slovenia_Unregulated,2017,Unregulated,0,1,693.1255795096597,46625480708,24.565413024948395,603.4595170863042,0,1995,2021,6.541211194186749
Slovenia,28,Slovenia_Regulated,2018,Regulated,1,1,4312.386202618464,48702350150,24.608993123570794,605.6025425559546,0,1995,2021,8.369246673192833
Slovenia,28,Slovenia_Unregulated,2018,Unregulated,0,1,674.6918817351816,48702350150,24.608993123570794,605.6025425559546,0,1995,2021,6.5142561151542635
Slovenia,28,Slovenia_Regulated,2019,Regulated,1,1,3869.5581570426934,50383106848,24.642921774250528,607.2735935718308,0,1995,2021,8.26089560819899
Slovenia,28,Slovenia_Unregulated,2019,Unregulated,0,1,624.5747164758365,50383106848,24.642921774250528,607.2735935718308,0,1995,2021,6.4370709644840884
Slovenia,28,Slovenia_Regulated,2020,Regulated,1,1,3409.591530988983,48205866431,24.598746560783603,605.0983323616631,0,1995,2021,8.13434777746896
Slovenia,28,Slovenia_Unregulated,2020,Unregulated,0,1,616.5947840417051,48205866431,24.598746560783603,605.0983323616631,0,1995,2021,6.424212056191012
Slovenia,28,Slovenia_Regulated,2021,Regulated,1,1,3520.05248737407,52164080297,24.677659978058184,608.9869019926547,0,1995,2021,8.166231179666788
Slovenia,28,Slovenia_Unregulated,2021,Unregulated,0,1,578.0231787757672,52164080297,24.677659978058184,608.9869019926547,0,1995,2021,6.359613969556505
Spain,29,Spain_Regulated,1990,Regulated,0,0,1767949.2674558377,737306000000,27.326268839708987,746.7249687000503,0,1990,2021,14.3853308268901
Spain,29,Spain_Unregulated,1990,Unregulated,0,0,462153.6326876498,737306000000,27.326268839708987,746.7249687000503,0,1990,2021,13.04365265307023
